time,open,high,low,close,volume
2024-11-26 13:30:00 EST,136.63,136.68,136.55,136.57,462199
2024-11-26 13:35:00 EST,136.57,136.62,136.42,136.575,871601
2024-11-26 13:40:00 EST,136.58,136.815,136.53,136.7868,903972
2024-11-26 13:45:00 EST,136.78,136.85,136.74,136.815,763456
2024-11-26 13:50:00 EST,136.815,136.855,136.6475,136.665,650109
2024-11-26 13:55:00 EST,136.6652,136.82,136.61,136.81,686233
2024-11-26 14:00:00 EST,136.81,136.82,136.57,136.73,663062
2024-11-26 14:05:00 EST,136.73,136.85,136.5,136.5291,800694
2024-11-26 14:10:00 EST,136.53,136.6801,136.46,136.47,859211
2024-11-26 14:15:00 EST,136.48,136.5,136.02,136.07,1725493
2024-11-26 14:20:00 EST,136.07,136.33,135.88,135.9001,2546283
2024-11-26 14:25:00 EST,135.9,136.03,135.67,135.96,1960116
2024-11-26 14:30:00 EST,135.95,136.1,135.81,136.085,1143097
2024-11-26 14:35:00 EST,136.08,136.2699,135.95,136.25,1077826
2024-11-26 14:40:00 EST,136.24,136.328,136.07,136.1901,1161006
2024-11-26 14:45:00 EST,136.2,136.32,136.07,136.31,871477
2024-11-26 14:50:00 EST,136.3,136.33,136.1901,136.2284,610715
2024-11-26 14:55:00 EST,136.225,136.365,136.14,136.295,1016667
2024-11-26 15:00:00 EST,136.29,136.56,136.195,136.4199,1274653
2024-11-26 15:05:00 EST,136.43,136.6499,136.3901,136.615,1189771
2024-11-26 15:10:00 EST,136.6197,136.67,136.385,136.41,868933
2024-11-26 15:15:00 EST,136.4187,136.665,136.4,136.59,695618
2024-11-26 15:20:00 EST,136.59,136.5995,136.42,136.48,785210
2024-11-26 15:25:00 EST,136.49,136.845,136.48,136.835,1124980
2024-11-26 15:30:00 EST,136.835,136.835,136.65,136.71,838145
2024-11-26 15:35:00 EST,136.7138,136.765,136.6,136.6283,725364
2024-11-26 15:40:00 EST,136.62,136.89,136.56,136.86,1284532
2024-11-26 15:45:00 EST,136.86,137.01,136.81,136.8101,1815234
2024-11-26 15:50:00 EST,136.82,137.1,136.81,136.9193,2692578
2024-11-26 15:55:00 EST,136.915,137.07,136.81,136.84,3841229
2024-11-27 09:30:00 EST,135.01,135.12,133.4,133.75,10707248
2024-11-27 09:35:00 EST,133.75,134.42,133.56,133.9879,6207817
2024-11-27 09:40:00 EST,133.99,134.85,133.91,134.44,4447562
2024-11-27 09:45:00 EST,134.46,134.99,134.27,134.3301,3493043
2024-11-27 09:50:00 EST,134.34,134.43,133.41,133.6001,4821998
2024-11-27 09:55:00 EST,133.63,134.09,133.41,133.9901,3772490
2024-11-27 10:00:00 EST,133.99,134.024,133.25,133.695,3521428
2024-11-27 10:05:00 EST,133.7,133.75,133.05,133.06,3653119
2024-11-27 10:10:00 EST,133.06,133.26,132.75,132.9,5392493
2024-11-27 10:15:00 EST,132.88,132.93,132.41,132.7011,4732241
2024-11-27 10:20:00 EST,132.7093,133.1588,132.3,132.9499,3314771
2024-11-27 10:25:00 EST,132.95,133.13,132.25,132.3599,3462434
2024-11-27 10:30:00 EST,132.3781,132.81,132.23,132.705,2977662
2024-11-27 10:35:00 EST,132.705,132.81,132.01,132.415,3365806
2024-11-27 10:40:00 EST,132.42,133.08,132.23,133.02,3003475
2024-11-27 10:45:00 EST,133.0298,133.04,132.76,132.846709,2026070
2024-11-27 10:50:00 EST,132.81,132.89,132.55,132.6643,2061258
2024-11-27 10:55:00 EST,132.66,132.88,132.48,132.725,2151654
2024-11-27 11:00:00 EST,132.72,133.08,132.45,132.655,2532983
2024-11-27 11:05:00 EST,132.66,132.99,132.45,132.9209,1839257
2024-11-27 11:10:00 EST,132.925,132.925,132.4,132.68,1801332
2024-11-27 11:15:00 EST,132.675,132.745,132.32,132.43,1511621
2024-11-27 11:20:00 EST,132.43,132.54,132.07,132.085,2303612
2024-11-27 11:25:00 EST,132.09,132.44,132.0,132.415,3673800
2024-11-27 11:30:00 EST,132.41,132.74,132.3,132.535,2205238
2024-11-27 11:35:00 EST,132.53,132.7206,132.37,132.63,1542572
2024-11-27 11:40:00 EST,132.625,132.79,132.41,132.41,1346224
2024-11-27 11:45:00 EST,132.41,132.555,132.23,132.2636,1218587
2024-11-27 11:50:00 EST,132.2698,132.56,132.2,132.463,1481794
2024-11-27 11:55:00 EST,132.47,132.49,132.21,132.3138,963887
2024-11-27 12:00:00 EST,132.319,132.33,131.92,132.14,2380290
2024-11-27 12:05:00 EST,132.1401,132.29,131.8,132.12,1843949
2024-11-27 12:10:00 EST,132.13,132.4,132.03,132.29,1539315
2024-11-27 12:15:00 EST,132.3099,132.44,132.25,132.425,739154
2024-11-27 12:20:00 EST,132.425,132.64,132.42,132.485,1304068
2024-11-27 12:25:00 EST,132.4899,132.64,132.48,132.595,859125
2024-11-27 12:30:00 EST,132.59,132.6,132.31,132.39,1091780
2024-11-27 12:35:00 EST,132.38,132.53,132.23,132.3575,1057681
2024-11-27 12:40:00 EST,132.3591,132.4999,132.3,132.376349,852454
2024-11-27 12:45:00 EST,132.351,132.855,132.33,132.85,1352958
2024-11-27 12:50:00 EST,132.86,132.915,132.73,132.81,1264324
2024-11-27 12:55:00 EST,132.81,133.08,132.76,133.0411,1563775
2024-11-27 13:00:00 EST,133.045,133.05,132.84,133.01,1136896
2024-11-27 13:05:00 EST,133.0199,133.24,132.97,133.225,1200095
2024-11-27 13:10:00 EST,133.225,133.43,133.14,133.4123,1351890
2024-11-27 13:15:00 EST,133.4125,133.63,133.26,133.6287,1718156
2024-11-27 13:20:00 EST,133.6222,133.63,133.33,133.4931,1106364
2024-11-27 13:25:00 EST,133.4903,133.6599,133.46,133.6599,1138357
2024-11-27 13:30:00 EST,133.6509,134.0,133.62,133.9206,2016523
2024-11-27 13:35:00 EST,133.925,134.22,133.86,134.1702,2133498
2024-11-27 13:40:00 EST,134.17,134.2,133.9,134.03,1489263
2024-11-27 13:45:00 EST,134.0345,134.27,134.0345,134.2239,1542378
2024-11-27 13:50:00 EST,134.22,134.34,134.06,134.2609,1288864
2024-11-27 13:55:00 EST,134.265,134.43,134.2,134.215,1227300
2024-11-27 14:00:00 EST,134.22,134.35,134.0,134.2801,1578216
2024-11-27 14:05:00 EST,134.285,134.43,134.18,134.3053,1193448
2024-11-27 14:10:00 EST,134.305,134.54,134.21,134.5093,1280465
2024-11-27 14:15:00 EST,134.505,134.57,134.31,134.37,1215523
2024-11-27 14:20:00 EST,134.37,134.48,134.23,134.46,1081985
2024-11-27 14:25:00 EST,134.465,134.47,134.09,134.15,1361189
2024-11-27 14:30:00 EST,134.145,134.27,134.015,134.0395,1178017
2024-11-27 14:35:00 EST,134.035,134.308212,133.98,134.1601,1141968
2024-11-27 14:40:00 EST,134.165,134.4899,134.1601,134.43,1102229
2024-11-27 14:45:00 EST,134.425,134.58,134.34,134.515,1117034
2024-11-27 14:50:00 EST,134.515,134.6,134.43,134.52,1052601
2024-11-27 14:55:00 EST,134.52,134.5299,134.3101,134.345,906021
2024-11-27 15:00:00 EST,134.345,135.0,134.34,134.9109,1991417
2024-11-27 15:05:00 EST,134.915,135.07,134.82,135.03,2010774
2024-11-27 15:10:00 EST,135.025,135.04,134.83,134.94,1029729
2024-11-27 15:15:00 EST,134.935,135.17,134.77,134.78,1504075
2024-11-27 15:20:00 EST,134.785,134.83,134.4,134.44,2252201
2024-11-27 15:25:00 EST,134.445,134.5,134.295,134.4399,1742459
2024-11-27 15:30:00 EST,134.435,134.56,134.18,134.52,1761117
2024-11-27 15:35:00 EST,134.525,134.65,134.47,134.48,1196866
2024-11-27 15:40:00 EST,134.4701,134.55,134.225,134.5203,1538755
2024-11-27 15:45:00 EST,134.5298,134.83,134.51,134.7801,1564843
2024-11-27 15:50:00 EST,134.79,135.03,134.495,134.705,2362525
2024-11-27 15:55:00 EST,134.71,135.42,134.67,135.4,4349946
2024-11-29 09:30:00 EST,136.74,137.0696,136.15,136.351,5589933
2024-11-29 09:35:00 EST,136.35,137.05,136.05,136.91,3545397
2024-11-29 09:40:00 EST,136.92,136.97,136.37,136.9197,2441719
2024-11-29 09:45:00 EST,136.92,137.2,136.64,136.7399,3085633
2024-11-29 09:50:00 EST,136.74,137.85,136.74,137.7,4029653
2024-11-29 09:55:00 EST,137.7,138.49,137.5613,138.47,4226216
2024-11-29 10:00:00 EST,138.475,138.55,138.0,138.438,3601206
2024-11-29 10:05:00 EST,138.44,139.21,138.42,139.19,4972238
2024-11-29 10:10:00 EST,139.19,139.33,138.97,139.19,3513747
2024-11-29 10:15:00 EST,139.1801,139.3087,138.9,139.25,2742622
2024-11-29 10:20:00 EST,139.245,139.35,138.68,138.74,2890602
2024-11-29 10:25:00 EST,138.74,138.9,138.645,138.675,2106709
2024-11-29 10:30:00 EST,138.67,139.13,138.58,139.1201,2419931
2024-11-29 10:35:00 EST,139.125,139.2,138.82,139.0001,1595058
2024-11-29 10:40:00 EST,139.005,139.15,138.84,138.91,1643547
2024-11-29 10:45:00 EST,138.9,138.93,138.25,138.3216,2929881
2024-11-29 10:50:00 EST,138.32,138.54,138.24,138.5088,1758789
2024-11-29 10:55:00 EST,138.5,138.61,138.34,138.3899,1465911
2024-11-29 11:00:00 EST,138.385,138.67,138.37,138.4558,1463240
2024-11-29 11:05:00 EST,138.44,138.605,138.26,138.5408,1728741
2024-11-29 11:10:00 EST,138.5452,138.77,138.4,138.665,1569473
2024-11-29 11:15:00 EST,138.66,138.75,138.42,138.535,1341334
2024-11-29 11:20:00 EST,138.535,138.62,138.36,138.44,1286404
2024-11-29 11:25:00 EST,138.44,138.47,138.2,138.36,1525258
2024-11-29 11:30:00 EST,138.35,138.45,138.245,138.265,1079991
2024-11-29 11:35:00 EST,138.263,138.36,138.13,138.3414,1353046
2024-11-29 11:40:00 EST,138.35,138.578127,138.345,138.48,1620689
2024-11-29 11:45:00 EST,138.4892,138.88,138.47,138.88,1491630
2024-11-29 11:50:00 EST,138.88,139.0192,138.765,138.9787,1934589
2024-11-29 11:55:00 EST,138.975,138.995,138.88,138.9,1068800
2024-11-29 12:00:00 EST,138.89,138.98,138.723,138.92,1622488
2024-11-29 12:05:00 EST,138.91,138.94,138.635,138.67,1139835
2024-11-29 12:10:00 EST,138.66,138.79,138.51,138.66,1285855
2024-11-29 12:15:00 EST,138.65,139.03,138.62,138.95,1668900
2024-11-29 12:20:00 EST,138.945,139.08,138.82,138.855,1500632
2024-11-29 12:25:00 EST,138.85,139.02,138.76,138.82,1360550
2024-11-29 12:30:00 EST,138.815,139.0,138.775,138.978,986952
2024-11-29 12:35:00 EST,138.98,139.03,138.71,138.8088,1441798
2024-11-29 12:40:00 EST,138.8,138.825,138.57,138.6,1555123
2024-11-29 12:45:00 EST,138.605,138.64,138.44,138.62,1920711
2024-11-29 12:50:00 EST,138.625,138.79,138.38,138.685,2311549
2024-11-29 12:55:00 EST,138.68,138.7,138.24,138.28,4236337
2024-12-02 09:30:00 EST,138.83,139.07,138.09,138.7,7178174
2024-12-02 09:35:00 EST,138.7,139.94,138.68,139.94,5609094
2024-12-02 09:40:00 EST,139.94,140.3999,139.82,139.97,5070945
2024-12-02 09:45:00 EST,139.97,140.25,139.53,140.2474,3435126
2024-12-02 09:50:00 EST,140.234,140.45,139.83,140.135,2376504
2024-12-02 09:55:00 EST,140.12,140.14,139.36,139.82,2893063
2024-12-02 10:00:00 EST,139.88,140.2,139.71,139.9999,2515913
2024-12-02 10:05:00 EST,140.0,140.06,139.73,139.86,1553355
2024-12-02 10:10:00 EST,139.85,140.19,139.76,140.19,1948023
2024-12-02 10:15:00 EST,140.19,140.37,139.26,139.3624,2899574
2024-12-02 10:20:00 EST,139.35,139.58,139.15,139.47,2015544
2024-12-02 10:25:00 EST,139.4793,139.52,139.16,139.17,1404446
2024-12-02 10:30:00 EST,139.16,139.27,138.86,139.1799,3178349
2024-12-02 10:35:00 EST,139.18,139.2,138.3,138.64,3383964
2024-12-02 10:40:00 EST,138.64,139.19,138.59,138.8142,2274572
2024-12-02 10:45:00 EST,138.84,139.09,138.76,138.8426,1148987
2024-12-02 10:50:00 EST,138.84,138.87,138.53,138.6612,1324431
2024-12-02 10:55:00 EST,138.65,138.795,138.36,138.5399,1391210
2024-12-02 11:00:00 EST,138.55,138.85,138.525,138.8,1191091
2024-12-02 11:05:00 EST,138.8,139.09,138.625,139.085,1343207
2024-12-02 11:10:00 EST,139.09,139.27,138.97,139.115,1334795
2024-12-02 11:15:00 EST,139.1101,139.26,139.02,139.1501,770010
2024-12-02 11:20:00 EST,139.15,139.19,138.88,138.98,1007931
2024-12-02 11:25:00 EST,138.9799,139.08,138.81,138.99,922109
2024-12-02 11:30:00 EST,138.9899,139.04,138.72,138.8,953154
2024-12-02 11:35:00 EST,138.79,139.34,138.76,139.3271,1487335
2024-12-02 11:40:00 EST,139.32,139.54,139.29,139.405,1427559
2024-12-02 11:45:00 EST,139.4,139.52,139.26,139.5,993418
2024-12-02 11:50:00 EST,139.48,139.5,139.27,139.35,835915
2024-12-02 11:55:00 EST,139.345,139.35,139.15,139.2699,912720
2024-12-02 12:00:00 EST,139.25,139.47,139.2,139.425,871068
2024-12-02 12:05:00 EST,139.41,139.47,139.22,139.4499,876733
2024-12-02 12:10:00 EST,139.45,139.56,139.38,139.48,981660
2024-12-02 12:15:00 EST,139.475,139.6499,139.41,139.4238,1104915
2024-12-02 12:20:00 EST,139.43,139.53,139.27,139.47,935792
2024-12-02 12:25:00 EST,139.46,139.46,139.05,139.165,1168655
2024-12-02 12:30:00 EST,139.17,139.23,138.96,139.15,897648
2024-12-02 12:35:00 EST,139.15,139.18,139.05,139.155,554903
2024-12-02 12:40:00 EST,139.155,139.22,138.9801,139.1501,897609
2024-12-02 12:45:00 EST,139.16,139.16,139.0105,139.09,624456
2024-12-02 12:50:00 EST,139.0899,139.19,138.93,138.93,660409
2024-12-02 12:55:00 EST,138.935,138.96,138.76,138.7687,967301
2024-12-02 13:00:00 EST,138.76,138.78,138.6,138.685,1204975
2024-12-02 13:05:00 EST,138.69,138.82,138.68,138.775,748133
2024-12-02 13:10:00 EST,138.7791,138.79,138.67,138.6962,603525
2024-12-02 13:15:00 EST,138.7,138.72,138.445,138.47,1186428
2024-12-02 13:20:00 EST,138.474,138.84,138.47,138.8399,1046074
2024-12-02 13:25:00 EST,138.83,138.89,138.29,138.295,1397736
2024-12-02 13:30:00 EST,138.3,138.36,137.94,138.1506,2590450
2024-12-02 13:35:00 EST,138.159,138.585,138.12,138.555,1384063
2024-12-02 13:40:00 EST,138.56,138.77,138.55,138.72,1139882
2024-12-02 13:45:00 EST,138.72,138.84,138.58,138.7458,931800
2024-12-02 13:50:00 EST,138.745,138.745,138.58,138.6892,546683
2024-12-02 13:55:00 EST,138.69,138.6928,138.48,138.5837,596393
2024-12-02 14:00:00 EST,138.595,138.595,138.35,138.46,874539
2024-12-02 14:05:00 EST,138.4558,138.465,138.23,138.25,712778
2024-12-02 14:10:00 EST,138.245,138.3,137.825,137.8934,1689583
2024-12-02 14:15:00 EST,137.885,138.14,137.885,138.045,1058482
2024-12-02 14:20:00 EST,138.04,138.13,137.93,138.025,666073
2024-12-02 14:25:00 EST,138.0295,138.17,137.92,138.1286,979241
2024-12-02 14:30:00 EST,138.1261,138.36,138.12,138.2792,909800
2024-12-02 14:35:00 EST,138.2791,138.33,138.12,138.1401,514536
2024-12-02 14:40:00 EST,138.15,138.3,138.12,138.18,558302
2024-12-02 14:45:00 EST,138.19,138.27,138.08,138.2201,509690
2024-12-02 14:50:00 EST,138.2299,138.45,138.2,138.4002,787055
2024-12-02 14:55:00 EST,138.4079,138.58,138.38,138.57,928917
2024-12-02 15:00:00 EST,138.56,138.5881,138.38,138.39,714497
2024-12-02 15:05:00 EST,138.3903,138.6775,138.34,138.655,1082239
2024-12-02 15:10:00 EST,138.655,138.8,138.615,138.7701,1000329
2024-12-02 15:15:00 EST,138.77,138.87,138.62,138.6876,1218197
2024-12-02 15:20:00 EST,138.69,138.72,138.555,138.6799,704922
2024-12-02 15:25:00 EST,138.68,138.825,138.6501,138.7988,726585
2024-12-02 15:30:00 EST,138.795,138.89,138.65,138.8699,984452
2024-12-02 15:35:00 EST,138.86,138.8698,138.6,138.64,938933
2024-12-02 15:40:00 EST,138.64,138.66,138.36,138.473437,1189035
2024-12-02 15:45:00 EST,138.47,138.71,138.4401,138.5054,1060286
2024-12-02 15:50:00 EST,138.5,138.5025,137.89,138.1627,2695594
2024-12-02 15:55:00 EST,138.17,139.0,138.17,138.63,3808813
2024-12-03 09:30:00 EST,138.26,139.74,137.95,139.5401,5596455
2024-12-03 09:35:00 EST,139.5699,140.2,139.4401,140.195,4686125
2024-12-03 09:40:00 EST,140.2,140.54,139.64,140.01,4357963
2024-12-03 09:45:00 EST,140.01,140.4,139.27,139.7355,4234865
2024-12-03 09:50:00 EST,139.7304,139.85,139.27,139.6,2459941
2024-12-03 09:55:00 EST,139.62,139.79,139.414,139.4899,1696059
2024-12-03 10:00:00 EST,139.49,139.54,138.885,138.96,2599419
2024-12-03 10:05:00 EST,138.96,139.39,138.86,138.93,2207403
2024-12-03 10:10:00 EST,138.93,139.14,138.75,138.91,2139851
2024-12-03 10:15:00 EST,138.915,139.2,138.88,139.02,1708662
2024-12-03 10:20:00 EST,139.0175,139.04,138.67,138.7447,1701406
2024-12-03 10:25:00 EST,138.7405,138.9,138.39,138.5299,2139872
2024-12-03 10:30:00 EST,138.53,138.94,138.522312,138.75,1457239
2024-12-03 10:35:00 EST,138.755,139.02,138.3,138.46,2031598
2024-12-03 10:40:00 EST,138.4611,138.56,138.31,138.33,1438211
2024-12-03 10:45:00 EST,138.33,138.77,138.32,138.69,1364020
2024-12-03 10:50:00 EST,138.6838,138.82,138.1,138.3001,2101021
2024-12-03 10:55:00 EST,138.3001,138.7638,138.22,138.7501,1600140
2024-12-03 11:00:00 EST,138.75,139.08,138.65,139.03,1662361
2024-12-03 11:05:00 EST,139.01,139.11,138.8901,139.0228,1069193
2024-12-03 11:10:00 EST,139.02,139.07,138.82,138.94,760807
2024-12-03 11:15:00 EST,138.93,139.2,138.78,139.1261,1122161
2024-12-03 11:20:00 EST,139.125,139.24,138.99,139.1593,1082093
2024-12-03 11:25:00 EST,139.16,139.4,138.93,139.1792,1908393
2024-12-03 11:30:00 EST,139.185,139.45,138.83,138.99,1726021
2024-12-03 11:35:00 EST,138.98,139.044,138.61,138.765,1431649
2024-12-03 11:40:00 EST,138.7773,138.82,138.61,138.61,992018
2024-12-03 11:45:00 EST,138.6192,138.85,138.57,138.85,1074893
2024-12-03 11:50:00 EST,138.8599,139.06,138.77,139.0023,903753
2024-12-03 11:55:00 EST,139.0,139.0199,138.65,138.6809,1026566
2024-12-03 12:00:00 EST,138.69,138.92,138.655,138.88,773314
2024-12-03 12:05:00 EST,138.87,138.87,138.58,138.5858,830134
2024-12-03 12:10:00 EST,138.5899,138.7,138.495,138.5274,1056743
2024-12-03 12:15:00 EST,138.5299,138.9299,138.525,138.9091,1012937
2024-12-03 12:20:00 EST,138.9099,139.02,138.78,138.875,998561
2024-12-03 12:25:00 EST,138.875,138.98,138.7402,138.78,614534
2024-12-03 12:30:00 EST,138.785,138.8699,138.64,138.72,813096
2024-12-03 12:35:00 EST,138.715,138.75,138.51,138.743,1105184
2024-12-03 12:40:00 EST,138.75,138.91,138.74,138.775,592373
2024-12-03 12:45:00 EST,138.775,139.02,138.7644,138.975,939324
2024-12-03 12:50:00 EST,138.9769,139.07,138.88,139.025,824380
2024-12-03 12:55:00 EST,139.0213,139.16,139.0,139.0902,855866
2024-12-03 13:00:00 EST,139.1,139.18,139.02,139.0801,855225
2024-12-03 13:05:00 EST,139.0899,139.26,139.02,139.25,773714
2024-12-03 13:10:00 EST,139.2499,139.33,139.1801,139.2629,716612
2024-12-03 13:15:00 EST,139.26,139.31,139.18,139.225,572495
2024-12-03 13:20:00 EST,139.22,139.43,139.2001,139.4299,824952
2024-12-03 13:25:00 EST,139.42,139.44,139.05,139.0587,989794
2024-12-03 13:30:00 EST,139.05,139.3299,139.03,139.295,829787
2024-12-03 13:35:00 EST,139.295,139.38,139.055,139.08,986495
2024-12-03 13:40:00 EST,139.08,139.085,138.93,138.99,817594
2024-12-03 13:45:00 EST,138.99,139.14,138.92,139.1325,722633
2024-12-03 13:50:00 EST,139.1301,139.34,139.11,139.335,758791
2024-12-03 13:55:00 EST,139.335,139.355,139.16,139.2252,636337
2024-12-03 14:00:00 EST,139.22,139.22,139.08,139.145,612842
2024-12-03 14:05:00 EST,139.14,139.28,139.06,139.26,550905
2024-12-03 14:10:00 EST,139.2641,139.2799,139.13,139.15,564676
2024-12-03 14:15:00 EST,139.1509,139.36,139.13,139.3599,764576
2024-12-03 14:20:00 EST,139.35,139.4,139.285,139.325,612974
2024-12-03 14:25:00 EST,139.32,139.36,139.17,139.2659,584898
2024-12-03 14:30:00 EST,139.27,139.69,139.265,139.655,1504824
2024-12-03 14:35:00 EST,139.655,139.6999,139.5,139.69,1092872
2024-12-03 14:40:00 EST,139.68,139.75,139.62,139.6801,843583
2024-12-03 14:45:00 EST,139.6865,139.73,139.55,139.705,869992
2024-12-03 14:50:00 EST,139.705,139.77,139.63,139.7553,778457
2024-12-03 14:55:00 EST,139.7589,139.86,139.7545,139.815,983907
2024-12-03 15:00:00 EST,139.81,139.99,139.72,139.79,1245957
2024-12-03 15:05:00 EST,139.79,140.0,139.79,139.9699,933470
2024-12-03 15:10:00 EST,139.9699,139.9886,139.86,139.905,859296
2024-12-03 15:15:00 EST,139.9001,139.94,139.76,139.815,1036816
2024-12-03 15:20:00 EST,139.815,140.12,139.8105,140.1153,1919637
2024-12-03 15:25:00 EST,140.115,140.28,140.115,140.23,1761918
2024-12-03 15:30:00 EST,140.2236,140.27,139.92,139.9599,1443377
2024-12-03 15:35:00 EST,139.9564,140.0,139.811,139.83,1347399
2024-12-03 15:40:00 EST,139.8259,139.98,139.81,139.97,1119386
2024-12-03 15:45:00 EST,139.98,139.98,139.72,139.88,1491416
2024-12-03 15:50:00 EST,139.89,140.18,139.83,139.985,2576742
2024-12-03 15:55:00 EST,139.99,140.28,139.95,140.25,3842480
2024-12-04 09:30:00 EST,141.995,142.63,141.555,141.7394,8172232
2024-12-04 09:35:00 EST,141.74,141.95,140.97,141.056,4528403
2024-12-04 09:40:00 EST,141.0445,141.39,140.8,141.3081,3320348
2024-12-04 09:45:00 EST,141.29,141.3299,140.68,140.78,2907610
2024-12-04 09:50:00 EST,140.795,141.19,140.66,141.0842,2518009
2024-12-04 09:55:00 EST,141.0755,141.13,140.38,140.65,2601033
2024-12-04 10:00:00 EST,140.63,141.25,140.29,141.195,3980531
2024-12-04 10:05:00 EST,141.195,141.515,141.15,141.3609,2907045
2024-12-04 10:10:00 EST,141.36,141.87,141.24,141.7399,2605575
2024-12-04 10:15:00 EST,141.73,142.1,141.4709,142.03,3138501
2024-12-04 10:20:00 EST,142.0318,142.235,141.8602,141.8706,2663020
2024-12-04 10:25:00 EST,141.87,142.06,141.7513,141.8,1547592
2024-12-04 10:30:00 EST,141.8,142.09,141.67,141.9301,1742215
2024-12-04 10:35:00 EST,141.94,142.2,141.91,142.1309,1600800
2024-12-04 10:40:00 EST,142.13,142.16,141.97,142.0828,1170003
2024-12-04 10:45:00 EST,142.09,142.38,142.06,142.1311,1986477
2024-12-04 10:50:00 EST,142.131,142.19,141.68,141.795,1771906
2024-12-04 10:55:00 EST,141.7999,142.09,141.62,141.9876,1560871
2024-12-04 11:00:00 EST,141.99,142.23,141.85,142.2003,1175161
2024-12-04 11:05:00 EST,142.205,142.59,142.17,142.3683,2759867
2024-12-04 11:10:00 EST,142.368,142.62,142.29,142.4595,1685032
2024-12-04 11:15:00 EST,142.45,142.53,142.26,142.4004,1324157
2024-12-04 11:20:00 EST,142.41,142.72,142.4,142.58,1747628
2024-12-04 11:25:00 EST,142.5754,143.0,142.526,142.95,2559956
2024-12-04 11:30:00 EST,142.9411,143.31,142.91,143.26,3468458
2024-12-04 11:35:00 EST,143.2587,143.52,143.16,143.255,3099940
2024-12-04 11:40:00 EST,143.2548,143.38,142.94,143.047,2147160
2024-12-04 11:45:00 EST,143.0493,143.25,142.95,143.0301,1917794
2024-12-04 11:50:00 EST,143.03,143.315,142.91,143.275,1478114
2024-12-04 11:55:00 EST,143.2701,143.66,143.2601,143.6,1933122
2024-12-04 12:00:00 EST,143.59,144.0499,143.57,143.945,3290958
2024-12-04 12:05:00 EST,143.9499,144.18,143.86,143.98,2626157
2024-12-04 12:10:00 EST,143.98,144.32,143.9493,144.25,2211037
2024-12-04 12:15:00 EST,144.255,144.29,143.99,144.2254,1716974
2024-12-04 12:20:00 EST,144.2203,144.58,144.2,144.32,2905216
2024-12-04 12:25:00 EST,144.31,144.58,144.28,144.575,1800602
2024-12-04 12:30:00 EST,144.575,144.59,144.14,144.2,1923950
2024-12-04 12:35:00 EST,144.2,144.52,144.07,144.455,1945244
2024-12-04 12:40:00 EST,144.455,144.49,144.15,144.3626,1593854
2024-12-04 12:45:00 EST,144.365,144.3995,144.15,144.26,1356204
2024-12-04 12:50:00 EST,144.26,144.5,144.2501,144.3901,1374657
2024-12-04 12:55:00 EST,144.3983,144.3983,144.22,144.34,1022247
2024-12-04 13:00:00 EST,144.34,144.52,144.2392,144.4407,1450316
2024-12-04 13:05:00 EST,144.45,144.62,144.37,144.39,1503521
2024-12-04 13:10:00 EST,144.385,144.43,144.11,144.1301,1476870
2024-12-04 13:15:00 EST,144.135,144.24,144.02,144.125,1449309
2024-12-04 13:20:00 EST,144.121,144.3,144.08,144.1203,1054997
2024-12-04 13:25:00 EST,144.125,144.18,143.81,143.8301,1969518
2024-12-04 13:30:00 EST,143.8338,144.13,143.753,144.075,1763612
2024-12-04 13:35:00 EST,144.08,144.19,143.86,144.185,1382074
2024-12-04 13:40:00 EST,144.189,144.33,144.1,144.12,1080914
2024-12-04 13:45:00 EST,144.1,144.3,144.04,144.22,950898
2024-12-04 13:50:00 EST,144.22,144.45,144.18,144.4282,1284884
2024-12-04 13:55:00 EST,144.4299,144.55,144.28,144.29,1454054
2024-12-04 14:00:00 EST,144.295,144.87,144.22,144.8479,2532598
2024-12-04 14:05:00 EST,144.845,145.0,144.82,144.93,1931494
2024-12-04 14:10:00 EST,144.9121,145.15,144.745,144.925,4056865
2024-12-04 14:15:00 EST,144.925,145.25,144.8954,145.16,1842195
2024-12-04 14:20:00 EST,145.1689,145.31,145.05,145.2808,1605078
2024-12-04 14:25:00 EST,145.287,145.52,145.26,145.505,2497241
2024-12-04 14:30:00 EST,145.505,145.535,145.2701,145.37,1600166
2024-12-04 14:35:00 EST,145.37,145.66,145.27,145.6099,2548365
2024-12-04 14:40:00 EST,145.6,145.68,145.44,145.62,1778626
2024-12-04 14:45:00 EST,145.625,145.64,145.43,145.6387,1338971
2024-12-04 14:50:00 EST,145.64,145.79,145.41,145.475,2054940
2024-12-04 14:55:00 EST,145.48,145.63,145.39,145.5314,1770583
2024-12-04 15:00:00 EST,145.53,145.54,145.26,145.4018,1701331
2024-12-04 15:05:00 EST,145.4099,145.64,145.28,145.481,2077978
2024-12-04 15:10:00 EST,145.49,145.65,145.45,145.495,2004398
2024-12-04 15:15:00 EST,145.4901,145.68,145.395,145.585,1653280
2024-12-04 15:20:00 EST,145.585,145.59,145.37,145.38,1634772
2024-12-04 15:25:00 EST,145.39,145.45,145.26,145.38,1689886
2024-12-04 15:30:00 EST,145.37,145.67,145.27,145.4699,2587583
2024-12-04 15:35:00 EST,145.46,145.54,145.09,145.2404,2050742
2024-12-04 15:40:00 EST,145.2454,145.33,145.105,145.2848,1845648
2024-12-04 15:45:00 EST,145.28,145.3,144.9,145.03,2485596
